5 digit NTD ID,4 digit NTD ID,Agency,Mode,TOS,Active,Reporter Type,Organization Type ,HQ City,HQ State,UZA,UZA Name,UZA Area SQ Miles,UZA Population,Service Area SQ Miles,Service Area Population,Most Recent Report Year,FY End Month,FY End Year,Passenger Miles FY,Unlinked Passenger Trips FY,Average Trip Length FY, Fares FY , Operating Expenses FY , Average Cost per Trip FY , Average Fares per Trip FY 
60134,6134,The Woodlands Township,MB,PT,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",THE WOODLANDS,TX,154,"Conroe-The Woodlands, TX",133,"239,938",454,"604,068",2020,12,2020,"103,961","40,295",2.58, $-   ," $928,906 ", $23.05 , $-   
60269,,Texas State University,MB,PT,Active,Full Reporter,University,SAN MARCOS,TX,479,"San Marcos, TX",27,"52,826",23,"42,847",2021,8,2021,"1,887,990","803,400",2.35, $-   ," $4,686,386 ", $5.83 , $-   
66339,,New Mexico Department of Transportation,VP,PT,Active,Full Reporter,State Government Unit or Department of Transportation,SANTA FE,NM,250,"Las Cruces, NM",65,"128,600","1,520","1,879,815",2021,9,2021,"5,561,785","87,255",63.74," $517,154 "," $367,029 ", $4.21 , $5.93 
70001,7001,City of Lincoln,DR,DO,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",LINCOLN,NE,145,"Lincoln, NE",88,"258,719",99,"291,082",2021,8,2021,"580,325","64,124",9.05, $-   ," $2,564,256 ", $39.99 , $-   
70001,7001,City of Lincoln,DR,PT,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",LINCOLN,NE,145,"Lincoln, NE",88,"258,719",99,"291,082",2021,8,2021,,,,,,,  
70001,7001,City of Lincoln,DR,TX,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",LINCOLN,NE,145,"Lincoln, NE",88,"258,719",99,"291,082",2021,8,2021,,,,,,,  
70001,7001,City of Lincoln,MB,DO,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",LINCOLN,NE,145,"Lincoln, NE",88,"258,719",99,"291,082",2021,8,2021,"5,042,358","1,701,799",2.96," $2,118,075 "," $10,016,119 ", $5.89 , $1.24 
70002,7002,Transit Authority of Omaha,DR,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,OMAHA,NE,58,"Omaha, NE-IA",271,"725,008",178,"561,920",2020,12,2020,"344,566","64,517",5.34," $141,257 "," $2,849,102 ", $44.16 , $2.19 
70002,7002,Transit Authority of Omaha,DR,PT,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,OMAHA,NE,58,"Omaha, NE-IA",271,"725,008",178,"561,920",2020,12,2020,,,,,,,  
70002,7002,Transit Authority of Omaha,DR,TX,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,OMAHA,NE,58,"Omaha, NE-IA",271,"725,008",178,"561,920",2020,12,2020,,,,,,,  
70002,7002,Transit Authority of Omaha,MB,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,OMAHA,NE,58,"Omaha, NE-IA",271,"725,008",178,"561,920",2020,12,2020,"7,598,329","2,127,352",3.57," $2,605,202 "," $25,087,920 ", $11.79 , $1.22 
70003,7003,City of Springfield,DR,DO,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",SPRINGFIELD,MO,138,"Springfield, MO",142,"273,724",96,"198,042",2021,9,2021,"84,361","14,209",5.94," $19,586 "," $886,863 ", $62.42 , $1.38 
70003,7003,City of Springfield,MB,DO,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",SPRINGFIELD,MO,138,"Springfield, MO",142,"273,724",96,"198,042",2021,9,2021,"3,775,300","773,514",4.88," $502,143 "," $9,031,816 ", $11.68 , $0.65 
70005,7005,Kansas City Area Transportation Authority,DR,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,KANSAS CITY,MO,31,"Kansas City, MO-KS",678,"1,519,417",456,"788,748",2020,12,2020,"146,359","42,949",3.41," $8,164 "," $2,105,112 ", $49.01 , $0.19 
70005,7005,Kansas City Area Transportation Authority,DR,PT,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,KANSAS CITY,MO,31,"Kansas City, MO-KS",678,"1,519,417",456,"788,748",2020,12,2020,"511,892","71,099",7.20," $100,556 "," $5,629,725 ", $79.18 , $1.41 
70005,7005,Kansas City Area Transportation Authority,DR,TX,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,KANSAS CITY,MO,31,"Kansas City, MO-KS",678,"1,519,417",456,"788,748",2020,12,2020,"1,011,906","159,491",6.34," $452,953 "," $4,882,456 ", $30.61 , $2.84 
70005,7005,Kansas City Area Transportation Authority,MB,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,KANSAS CITY,MO,31,"Kansas City, MO-KS",678,"1,519,417",456,"788,748",2020,12,2020,"33,015,745","8,672,318",3.81," $1,843,886 "," $74,108,232 ", $8.55 , $0.21 
70005,7005,Kansas City Area Transportation Authority,RB,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,KANSAS CITY,MO,31,"Kansas City, MO-KS",678,"1,519,417",456,"788,748",2020,12,2020,"2,022,175","786,333",2.57," $147,837 "," $5,715,588 ", $7.27 , $0.19 
70005,7005,Kansas City Area Transportation Authority,VP,DO,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,KANSAS CITY,MO,31,"Kansas City, MO-KS",678,"1,519,417",456,"788,748",2020,12,2020,,,,,,,  
70005,7005,Kansas City Area Transportation Authority,VP,PT,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,KANSAS CITY,MO,31,"Kansas City, MO-KS",678,"1,519,417",456,"788,748",2020,12,2020,"1,096,593","35,203",31.15," $235,980 "," $559,343 ", $15.89 , $6.70 
70006,7006,Bi-State Development Agency of the Missouri-Illinois Metropolitan District,DR,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,SAINT LOUIS,MO,20,"St. Louis, MO-IL",924,"2,150,706",558,"1,566,004",2021,6,2021,"4,785,470","411,463",11.63," $22,785 "," $25,698,677 ", $62.46 , $0.06 
70006,7006,Bi-State Development Agency of the Missouri-Illinois Metropolitan District,LR,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,SAINT LOUIS,MO,20,"St. Louis, MO-IL",924,"2,150,706",558,"1,566,004",2021,6,2021,"37,347,101","5,472,085",6.83," $5,750,911 "," $90,072,915 ", $16.46 , $1.05 
70006,7006,Bi-State Development Agency of the Missouri-Illinois Metropolitan District,MB,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,SAINT LOUIS,MO,20,"St. Louis, MO-IL",924,"2,150,706",558,"1,566,004",2021,6,2021,"61,478,657","11,499,132",5.35," $12,133,860 "," $161,302,582 ", $14.03 , $1.06 
70007,7007,City of Bettendorf,DR,PT,Active,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",BETTENDORF,IA,134,"Davenport, IA-IL",138,"280,051",22,"33,217",2020,6,2020,,,,,,,  
70007,7007,City of Bettendorf,MB,DO,Active,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",BETTENDORF,IA,134,"Davenport, IA-IL",138,"280,051",22,"33,217",2020,6,2020,,,,,,,  
70007,7007,City of Bettendorf,MB,PT,Active,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",BETTENDORF,IA,134,"Davenport, IA-IL",138,"280,051",22,"33,217",2020,6,2020,,,,,,,  
70008,7008,City of Cedar Rapids,DR,PT,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",CEDAR RAPIDS,IA,193,"Cedar Rapids, IA",83,"177,844",78,"158,890",2021,6,2021,"107,202","14,108",7.60," $126,144 "," $679,770 ", $48.18 , $8.94 
70008,7008,City of Cedar Rapids,MB,DO,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",CEDAR RAPIDS,IA,193,"Cedar Rapids, IA",83,"177,844",78,"158,890",2021,6,2021,"2,671,939","556,654",4.80," $62,285 "," $7,776,257 ", $13.97 , $0.11 
70009,7009,City of Davenport,DR,PT,Inactive,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",DAVENPORT,IA,134,"Davenport, IA-IL",138,"280,051",26,"101,590",2021,6,2021,,,,,,,  
70009,7009,City of Davenport,MB,DO,Active,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",DAVENPORT,IA,134,"Davenport, IA-IL",138,"280,051",26,"101,590",2021,6,2021,,,,,,,  
70009,7009,City of Davenport,MB,PT,Inactive,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",DAVENPORT,IA,134,"Davenport, IA-IL",138,"280,051",26,"101,590",2021,6,2021,,,,,,,  
70010,7010,Des Moines Area Regional Transit Authority,DR,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,DES MOINES,IA,85,"Des Moines, IA",201,"450,070",136,"354,320",2021,6,2021,"413,410","49,056",8.43," $303,348 "," $3,050,110 ", $62.18 , $6.18 
70010,7010,Des Moines Area Regional Transit Authority,DR,PT,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,DES MOINES,IA,85,"Des Moines, IA",201,"450,070",136,"354,320",2021,6,2021,,,,,,,  
70010,7010,Des Moines Area Regional Transit Authority,DR,TX,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,DES MOINES,IA,85,"Des Moines, IA",201,"450,070",136,"354,320",2021,6,2021,"21,164","2,944",7.19," $1,930 "," $73,028 ", $24.81 , $0.66 
70010,7010,Des Moines Area Regional Transit Authority,MB,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,DES MOINES,IA,85,"Des Moines, IA",201,"450,070",136,"354,320",2021,6,2021,"6,934,001","1,773,145",3.91," $3,063,855 "," $26,997,973 ", $15.23 , $1.73 
70010,7010,Des Moines Area Regional Transit Authority,VP,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,DES MOINES,IA,85,"Des Moines, IA",201,"450,070",136,"354,320",2021,6,2021,"3,074,463","81,323",37.81," $353,665 "," $845,800 ", $10.40 , $4.35 
70011,7011,City of Dubuque,DR,DO,Active,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",Dubuque,IA,409,"Dubuque, IA-IL",34,"67,818",26,"60,140",2021,6,2021,,,,,,,  
70011,7011,City of Dubuque,DR,PT,Inactive,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",Dubuque,IA,409,"Dubuque, IA-IL",34,"67,818",26,"60,140",2021,6,2021,,,,,,,  
70011,7011,City of Dubuque,MB,DO,Active,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",Dubuque,IA,409,"Dubuque, IA-IL",34,"67,818",26,"60,140",2021,6,2021,,,,,,,  
70012,7012,City of Sioux City,DR,PT,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",SIOUX CITY,IA,292,"Sioux City, IA-NE-SD",54,"106,494",53,"122,128",2021,6,2021,"135,939","21,402",6.35," $63,709 "," $630,044 ", $29.44 , $2.98 
70012,7012,City of Sioux City,MB,DO,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",SIOUX CITY,IA,292,"Sioux City, IA-NE-SD",54,"106,494",53,"122,128",2021,6,2021,"2,411,804","520,346",4.64," $459,901 "," $4,556,853 ", $8.76 , $0.88 
70013,7013,Metropolitan Transit Authority of Black Hawk County,DR,DO,Active,Reduced Reporter,Independent Public Agency or Authority of Transit Service,WATERLOO,IA,278,"Waterloo, IA",62,"113,418",51,"108,519",2021,6,2021,,,,,,,  
70013,7013,Metropolitan Transit Authority of Black Hawk County,DR,PT,Inactive,Reduced Reporter,Independent Public Agency or Authority of Transit Service,WATERLOO,IA,278,"Waterloo, IA",62,"113,418",51,"108,519",2021,6,2021,,,,,,,  
70013,7013,Metropolitan Transit Authority of Black Hawk County,MB,DO,Active,Reduced Reporter,Independent Public Agency or Authority of Transit Service,WATERLOO,IA,278,"Waterloo, IA",62,"113,418",51,"108,519",2021,6,2021,,,,,,,  
70014,7014,Topeka Metropolitan Transit Authority,DR,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,TOPEKA,KS,217,"Topeka, KS",80,"150,003",58,"127,473",2021,6,2021,"46,999","12,157",3.87," $44,390 "," $931,393 ", $76.61 , $3.65 
70014,7014,Topeka Metropolitan Transit Authority,DR,PT,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,TOPEKA,KS,217,"Topeka, KS",80,"150,003",58,"127,473",2021,6,2021,"15,912","5,991",2.66," $7,918 "," $98,121 ", $16.38 , $1.32 
70014,7014,Topeka Metropolitan Transit Authority,DR,TX,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,TOPEKA,KS,217,"Topeka, KS",80,"150,003",58,"127,473",2021,6,2021,"72,991","17,858",4.09," $23,754 "," $294,369 ", $16.48 , $1.33 
70014,7014,Topeka Metropolitan Transit Authority,MB,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,TOPEKA,KS,217,"Topeka, KS",80,"150,003",58,"127,473",2021,6,2021,"3,122,923","767,435",4.07," $386,341 "," $6,494,277 ", $8.46 , $0.50 
70015,7015,City of Wichita ,CB,DO,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",WICHITA,KS,83,"Wichita, KS",215,"472,870",164,"395,745",2020,12,2020,,,,,,,  
70015,7015,City of Wichita ,DR,DO,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",WICHITA,KS,83,"Wichita, KS",215,"472,870",164,"395,745",2020,12,2020,"551,877","59,832",9.22," $175,560 "," $1,983,771 ", $33.16 , $2.93 
70015,7015,City of Wichita ,DR,PT,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",WICHITA,KS,83,"Wichita, KS",215,"472,870",164,"395,745",2020,12,2020,,,,,,,  
70015,7015,City of Wichita ,MB,DO,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",WICHITA,KS,83,"Wichita, KS",215,"472,870",164,"395,745",2020,12,2020,"4,557,233","770,461",5.91," $913,010 "," $10,660,108 ", $13.84 , $1.19 
70015,7015,City of Wichita ,VP,PT,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",WICHITA,KS,83,"Wichita, KS",215,"472,870",164,"395,745",2020,12,2020,,,,,,,  
70016,7016,City of Columbia,DR,DO,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",COLUMBIA,MO,255,"Columbia, MO",62,"124,748",65,"121,351",2020,9,2020,"141,656","38,056",3.72," $78,487 "," $1,367,833 ", $35.94 , $2.06 
70016,7016,City of Columbia,MB,DO,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",COLUMBIA,MO,255,"Columbia, MO",62,"124,748",65,"121,351",2020,9,2020,"1,236,724","448,364",2.76," $1,055,673 "," $4,797,065 ", $10.70 , $2.35 
70018,7018,City of Iowa City,DR,PT,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",IOWA CITY,IA,290,"Iowa City, IA",46,"106,621",26,"74,828",2021,6,2021,,,," $40,671 "," $151,335 ",,  
70018,7018,City of Iowa City,MB,DO,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",IOWA CITY,IA,290,"Iowa City, IA",46,"106,621",26,"74,828",2021,6,2021,"1,132,968","525,416",2.16," $668,695 "," $5,816,354 ", $11.07 , $1.27 
70019,7019,University of Iowa,DR,DO,Active,Full Reporter,University,IOWA CITY,IA,290,"Iowa City, IA",46,"106,621",30,"78,440",2021,6,2021,"10,663","2,950",3.61, $-   ," $489,612 ", $165.97 , $-   
70019,7019,University of Iowa,DR,PT,Inactive,Full Reporter,University,IOWA CITY,IA,290,"Iowa City, IA",46,"106,621",30,"78,440",2021,6,2021,,,,,,,  
70019,7019,University of Iowa,MB,DO,Active,Full Reporter,University,IOWA CITY,IA,290,"Iowa City, IA",46,"106,621",30,"78,440",2021,6,2021,"1,911,301","1,362,728",1.40, $-   ," $3,754,069 ", $2.75 , $-   
70030,7030,City of Coralville,DR,PT,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",IOWA CITY,IA,290,"Iowa City, IA",46,"106,621",12,"22,318",2021,6,2021,,,," $12,444 "," $30,741 ",,  
70030,7030,City of Coralville,MB,DO,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",IOWA CITY,IA,290,"Iowa City, IA",46,"106,621",12,"22,318",2021,6,2021,"629,632","191,560",3.29," $162,272 "," $1,497,097 ", $7.82 , $0.85 
70032,7032,"City of St. Joseph, Missouri",MB,DO,Active,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",SAINT JOSEPH,MO,354,"St. Joseph, MO-KS",42,"81,176",39,"77,645",2021,6,2021,,,,,,,  
70033,7033,City of Lawrence - Lawrence Transit System,DR,PT,Inactive,Full Reporter,Public agency or authority that contracts for some or all transit service (not a State DOT),Lawrence,KS,311,"Lawrence, KS",23,"79,647",30,"90,000",2009,12,2009,"195,674","50,169",3.90," $84,730 "," $1,115,385 ", $22.23 , $1.69 
70033,7033,City of Lawrence - Lawrence Transit System,MB,PT,Inactive,Full Reporter,Public agency or authority that contracts for some or all transit service (not a State DOT),Lawrence,KS,311,"Lawrence, KS",23,"79,647",30,"90,000",2009,12,2009,"1,715,796","499,017",3.44," $180,965 "," $2,602,564 ", $5.22 , $0.36 
70035,7035,Johnson County Kansas,CB,PT,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",OLATHE,KS,31,"Kansas City, MO-KS",678,"1,519,417",141,"384,054",2020,12,2020,"517,057","33,403",15.48," $32,416 "," $1,735,491 ", $51.96 , $0.97 
70035,7035,Johnson County Kansas,DR,PT,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",OLATHE,KS,31,"Kansas City, MO-KS",678,"1,519,417",141,"384,054",2020,12,2020,"143,020","26,077",5.48," $41,104 "," $2,231,139 ", $85.56 , $1.58 
70035,7035,Johnson County Kansas,DR,TX,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",OLATHE,KS,31,"Kansas City, MO-KS",678,"1,519,417",141,"384,054",2020,12,2020,"214,839","31,222",6.88," $85,473 "," $521,050 ", $16.69 , $2.74 
70035,7035,Johnson County Kansas,MB,PT,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",OLATHE,KS,31,"Kansas City, MO-KS",678,"1,519,417",141,"384,054",2020,12,2020,"2,234,844","149,539",14.94," $96,119 "," $6,351,127 ", $42.47 , $0.64 
70036,7036,Missouri State University,MB,PT,Inactive,Full Reporter,Public agency or authority that contracts for some or all transit service (not a State DOT),Springfield,MO,140,"Springfield, MO",114,"215,004",8,"18,732",2007,6,2007,,,,,,,  
70041,7041,Ames Transit Agency,DR,DO,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",AMES,IA,445,"Ames, IA",23,"60,438",15,"54,445",2021,6,2021,,,,,,,  
70041,7041,Ames Transit Agency,DR,PT,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",AMES,IA,445,"Ames, IA",23,"60,438",15,"54,445",2021,6,2021,,,," $5,050 "," $9,238 ",,  
70041,7041,Ames Transit Agency,MB,DO,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",AMES,IA,445,"Ames, IA",23,"60,438",15,"54,445",2021,6,2021,"2,988,040","1,855,926",1.61," $1,592,065 "," $10,219,917 ", $5.51 , $0.86 
70041,7041,Ames Transit Agency,MB,PT,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",AMES,IA,445,"Ames, IA",23,"60,438",15,"54,445",2021,6,2021,,,,,,,  
70043,7043,City of Jefferson,DR,DO,Active,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",JEFFERSON CITY,MO,452,"Jefferson City, MO",40,"58,533",38,"42,708",2020,10,2020,,,,,,,  
70043,7043,City of Jefferson,MB,DO,Active,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",JEFFERSON CITY,MO,452,"Jefferson City, MO",40,"58,533",38,"42,708",2020,10,2020,,,,,,,  
70044,7044,University of Kansas,DR,PT,Inactive,Full Reporter,University,LAWRENCE,KS,332,"Lawrence, KS",30,"88,053",15,"94,934",2021,6,2021,,,,,,,  
70044,7044,University of Kansas,MB,PT,Active,Full Reporter,University,LAWRENCE,KS,332,"Lawrence, KS",30,"88,053",15,"94,934",2021,6,2021,"231,781","257,534",0.90," $3,388,482 "," $3,196,222 ", $12.41 , $13.16 
70045,7045,"County of Johnson, Iowa",DR,DO,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",Iowa City,IA,290,"Iowa City, IA",46,"106,621",614,"130,882",2018,6,2018,"556,565","127,461",4.37," $215,379 "," $3,002,317 ", $23.55 , $1.69 
70045,7045,"County of Johnson, Iowa",MB,DO,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",Iowa City,IA,290,"Iowa City, IA",46,"106,621",614,"130,882",2018,6,2018,225,58,3.88, $30 ," $8,118 ", $139.97 , $0.52 
70047,7047,"Unified Government of Wyandotte County and Kansas City, KS",DR,DO,Active,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",Kansas City,KS,31,"Kansas City, MO-KS",678,"1,519,417",156,"155,085",2021,12,2021,,,,,,,  
70047,7047,"Unified Government of Wyandotte County and Kansas City, KS",MB,DO,Active,Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",Kansas City,KS,31,"Kansas City, MO-KS",678,"1,519,417",156,"155,085",2021,12,2021,,,,,,,  
70048,7048,City of Lawrence,DR,PT,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",LAWRENCE,KS,332,"Lawrence, KS",30,"88,053",29,"97,297",2020,12,2020,"176,191","43,977",4.01," $80,838 "," $1,676,667 ", $38.13 , $1.84 
70048,7048,City of Lawrence,MB,PT,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",LAWRENCE,KS,332,"Lawrence, KS",30,"88,053",29,"97,297",2020,12,2020,"1,535,754","524,148",2.93," $168,166 "," $5,309,445 ", $10.13 , $0.32 
70049,7049,River Bend Transit,DR,DO,Active,Full Reporter,Private-Non-Profit Corporation,DAVENPORT,IA,134,"Davenport, IA-IL",138,"280,051","2,791","555,862",2021,6,2021,"429,199","54,903",7.82," $407,628 "," $1,968,212 ", $35.85 , $7.42 
70049,7049,River Bend Transit,DR,PT,Inactive,Full Reporter,Private-Non-Profit Corporation,DAVENPORT,IA,134,"Davenport, IA-IL",138,"280,051","2,791","555,862",2021,6,2021,"203,522","37,661",5.40," $67,623 "," $779,149 ", $20.69 , $1.80 
70049,7049,River Bend Transit,MB,DO,Active,Full Reporter,Private-Non-Profit Corporation,DAVENPORT,IA,134,"Davenport, IA-IL",138,"280,051","2,791","555,862",2021,6,2021,,,,,,,  
70049,7049,River Bend Transit,MB,PT,Inactive,Full Reporter,Private-Non-Profit Corporation,DAVENPORT,IA,134,"Davenport, IA-IL",138,"280,051","2,791","555,862",2021,6,2021,"19,400","3,081",6.30," $1,986 "," $101,710 ", $33.01 , $0.64 
70066,7R01-011,Heart of Iowa Regional Transit Agency,DR,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,Urbandale,IA,445,"Ames, IA",23,"60,438","4,771","314,038",2020,6,2020,"1,325,027","177,686",7.46," $1,195,467 "," $3,454,968 ", $19.44 , $6.73 
70066,7R01-011,Heart of Iowa Regional Transit Agency,DR,PT,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,Urbandale,IA,445,"Ames, IA",23,"60,438","4,771","314,038",2020,6,2020,,,,,,,  
70066,7R01-011,Heart of Iowa Regional Transit Agency,MB,DO,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,Urbandale,IA,445,"Ames, IA",23,"60,438","4,771","314,038",2020,6,2020,,,,,,,  
70138,7R01-010,East Central Iowa Council of Governments,CB,PT,Active,Full Reporter,,CEDAR RAPIDS,IA,290,"Iowa City, IA",,,,,,9,2022,0,0,, $-   , $-   ,,  
70138,7R01-010,East Central Iowa Council of Governments,DR,PT,Active,Full Reporter,,CEDAR RAPIDS,IA,290,"Iowa City, IA",,,,,,9,2022,0,0,, $-   , $-   ,,  
70138,7R01-010,East Central Iowa Council of Governments,MB,PT,Inactive,Full Reporter,,CEDAR RAPIDS,IA,290,"Iowa City, IA",,,,,,9,2022,,,,,,,  
70138,7R01-010,East Central Iowa Council of Governments,VP,PT,Active,Full Reporter,,CEDAR RAPIDS,IA,290,"Iowa City, IA",,,,,,9,2022,0,0,, $-   , $-   ,,  
70271,,"Kansas City, City of Missouri",SR,DO,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",KANSAS CITY,MO,31,"Kansas City, MO-KS",678,"1,519,417",2,"11,953",2021,4,2021,,,,,,,  
70271,,"Kansas City, City of Missouri",SR,PT,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",KANSAS CITY,MO,31,"Kansas City, MO-KS",678,"1,519,417",2,"11,953",2021,4,2021,"1,034,408","598,356",1.73, $-   ," $5,615,679 ", $9.39 , $-   
70275,,Nebraska Department of Transportation ,VP,PT,Active,Reduced Reporter,State Government Unit or Department of Transportation,LINCOLN,NE,58,"Omaha, NE-IA",271,"725,008",252,"777,341",2020,6,2020,,,,,,,  
70276,,East Central Iowa Council of Governments,CB,PT,Active,,,Iowa City,IA,290,"Iowa City, IA",,,,,,,,,,,,,,  
70276,,East Central Iowa Council of Governments,MB,PT,Active,,,Iowa City,IA,290,"Iowa City, IA",,,,,,,,,,,,,,  
70276,,East Central Iowa Council of Governments,VP,PT,Active,,,Iowa City,IA,290,"Iowa City, IA",,,,,,,,,,,,,,  
80001,8001,Utah Transit Authority,CB,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,SALT LAKE CITY,UT,42,"Salt Lake City-West Valley City, UT",278,"1,021,243",696,"2,131,121",2020,12,2020,"4,084,828","190,855",21.40," $230,854 "," $7,226,477 ", $37.86 , $1.21 
80001,8001,Utah Transit Authority,CR,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,SALT LAKE CITY,UT,42,"Salt Lake City-West Valley City, UT",278,"1,021,243",696,"2,131,121",2020,12,2020,"51,916,777","2,024,524",25.64," $3,361,201 "," $43,133,266 ", $21.31 , $1.66 
80001,8001,Utah Transit Authority,DR,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,SALT LAKE CITY,UT,42,"Salt Lake City-West Valley City, UT",278,"1,021,243",696,"2,131,121",2020,12,2020,"1,040,065","109,833",9.47," $209,663 "," $10,873,065 ", $99.00 , $1.91 
80001,8001,Utah Transit Authority,DR,PT,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,SALT LAKE CITY,UT,42,"Salt Lake City-West Valley City, UT",278,"1,021,243",696,"2,131,121",2020,12,2020,"858,863","77,279",11.11," $12,782 "," $5,240,923 ", $67.82 , $0.17 
80001,8001,Utah Transit Authority,DR,TX,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,SALT LAKE CITY,UT,42,"Salt Lake City-West Valley City, UT",278,"1,021,243",696,"2,131,121",2020,12,2020,,,,,,,  
80001,8001,Utah Transit Authority,LR,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,SALT LAKE CITY,UT,42,"Salt Lake City-West Valley City, UT",278,"1,021,243",696,"2,131,121",2020,12,2020,"39,122,864","8,247,364",4.74," $10,630,886 "," $82,232,726 ", $9.97 , $1.29 
80001,8001,Utah Transit Authority,MB,DO,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,SALT LAKE CITY,UT,42,"Salt Lake City-West Valley City, UT",278,"1,021,243",696,"2,131,121",2020,12,2020,"53,227,823","12,182,543",4.37," $14,706,477 "," $151,793,116 ", $12.46 , $1.21 
